# contact :: CORDEX NorESM1-M_r1_RegCM4-7 tx4x-apr in India/Bangladesh - East Asia spring heatwaves 2023, c.barnes22@imperial.ac.uk 
# tx4x-apr [degC] annual maximum of 4-day rolling tasmax during April in India/BangladeshEA-hw_tx4x-ib-ext_WAS-22_NorESM1-M_r1_RegCM4-7
# year tx4x-apr
1970 2.0 35.862583
1971 2.0 35.838474
1972 2.0 35.37681
1973 2.0 34.941105
1974 2.0 36.0206
1975 2.0 33.391712
1976 2.0 34.683277
1977 2.0 37.224953
1978 2.0 36.23362
1979 2.0 35.637463
1980 2.0 34.796776
1981 2.0 34.816616
1982 2.0 32.39466
1983 2.0 35.356056
1984 2.0 36.106842
1985 2.0 36.509468
1986 2.0 35.896027
1987 2.0 31.902847
1988 2.0 34.374657
1989 2.0 36.394028
1990 2.0 36.23977
1991 2.0 35.985313
1992 2.0 35.78257
1993 2.0 33.195927
1994 2.0 35.26106
1995 2.0 37.42823
1996 2.0 35.738884
1997 2.0 36.774475
1998 2.0 36.462955
1999 2.0 34.368153
2000 2.0 36.964115
2001 2.0 34.737667
2002 2.0 35.867622
2003 2.0 35.728344
2004 2.0 36.054348
2005 2.0 36.312897
2006 2.0 38.923958
2007 2.0 34.665405
2008 2.0 33.569443
2009 2.0 37.147095
2010 2.0 36.51761
2011 2.0 38.366837
2012 2.0 31.408136
2013 2.0 34.884182
2014 2.0 37.958313
2015 2.0 33.09884
2016 2.0 38.802925
2017 2.0 37.939175
2018 2.0 36.415276
2019 2.0 33.31438
2020 2.0 38.01459
2021 2.0 39.465332
2022 2.0 39.071785
2023 2.0 36.17353
2024 2.0 37.980923
2025 2.0 37.60994
2026 2.0 36.78074
2027 2.0 34.14581
2028 2.0 37.3627
2029 2.0 38.397003
2030 2.0 37.242634
2031 2.0 37.840347
2032 2.0 37.008286
2033 2.0 36.816498
2034 2.0 37.30577
2035 2.0 38.5923
2036 2.0 38.05847
2037 2.0 37.998146
2038 2.0 39.01708
2039 2.0 37.436028
2040 2.0 38.31606
2041 2.0 38.04357
2042 2.0 38.548767
2043 2.0 39.285812
2044 2.0 36.23088
2045 2.0 37.627563
2046 2.0 36.569126
2047 2.0 38.24162
2048 2.0 38.890583
2049 2.0 37.625404
2050 2.0 38.116432
2051 2.0 37.173637
2052 2.0 39.208843
2053 2.0 38.962856
2054 2.0 39.25706
2055 2.0 37.086117
2056 2.0 38.497528
2057 2.0 36.513443
2058 2.0 39.24438
2059 2.0 39.04792
2060 2.0 37.774593
2061 2.0 38.719543
2062 2.0 39.623444
2063 2.0 39.697563
2064 2.0 39.000816
2065 2.0 39.40233
2066 2.0 38.518936
2067 2.0 39.54018
2068 2.0 38.096806
2069 2.0 39.20505
2070 2.0 39.57758
2071 2.0 38.516006
2072 2.0 40.595715
2073 2.0 38.578148
2074 2.0 40.00867
2075 2.0 38.5418
2076 2.0 39.250675
2077 2.0 40.779133
2078 2.0 40.218372
2079 2.0 40.870575
2080 2.0 39.355938
2081 2.0 38.745644
2082 2.0 41.603477
2083 2.0 39.979336
2084 2.0 40.138123
2085 2.0 40.706715
2086 2.0 40.34594
2087 2.0 39.78312
2088 2.0 39.90103
2089 2.0 38.82959
2090 2.0 39.188503
2091 2.0 42.013042
2092 2.0 41.669292
2093 2.0 40.7643
2094 2.0 41.025887
2095 2.0 41.528492
2096 2.0 41.10453
2097 2.0 40.928715
2098 2.0 41.168697
2099 2.0 38.318188
