# contact :: CORDEX NCC-NorESM1-M_REMO2015 fwi7x - Canada wildfires 2023, c.barnes22@imperial.ac.uk 
# fwi7x [] spatial mean of maximum of 7-day average of FWI over Eastern James Bay region at canada-wildfires_fwi7x_CORDEX_NCC-NorESM1-M_REMO2015
# year fwi7x
1971 2.0 3.964664
1972 2.0 12.7921
1973 2.0 3.361267
1974 2.0 7.566635
1975 2.0 3.8228354
1976 2.0 3.2530856
1977 2.0 3.437868
1978 2.0 3.8740726
1979 2.0 3.179569
1980 2.0 5.6409183
1981 2.0 5.80694
1982 2.0 4.4955883
1983 2.0 5.879183
1984 2.0 7.2299037
1985 2.0 7.6959014
1986 2.0 9.08819
1987 2.0 6.809424
1988 2.0 4.9115863
1989 2.0 9.496147
1990 2.0 4.737662
1991 2.0 5.3539534
1992 2.0 10.227783
1993 2.0 5.482267
1994 2.0 9.938725
1995 2.0 11.122928
1996 2.0 7.904591
1997 2.0 4.762107
1998 2.0 8.032544
1999 2.0 8.788201
2000 2.0 6.5037217
2001 2.0 5.342056
2002 2.0 4.4805193
2003 2.0 4.843746
2004 2.0 15.487466
2005 2.0 4.3695374
2006 2.0 2.4315574
2007 2.0 3.4372861
2008 2.0 4.038662
2009 2.0 5.7586093
2010 2.0 6.4727674
2011 2.0 3.6136804
2012 2.0 8.799016
2013 2.0 11.988843
2014 2.0 4.16502
2015 2.0 3.7536993
2016 2.0 6.331552
2017 2.0 4.69537
2018 2.0 5.178391
2019 2.0 6.2245636
2020 2.0 6.1436186
2021 2.0 4.586672
2022 2.0 9.796407
2023 2.0 4.841733
2024 2.0 12.092763
2025 2.0 5.4997044
2026 2.0 2.9912071
2027 2.0 5.3378773
2028 2.0 4.495344
2029 2.0 12.534091
2030 2.0 10.192132
2031 2.0 5.5366573
2032 2.0 5.354389
2033 2.0 8.180527
2034 2.0 13.976977
2035 2.0 8.402033
2036 2.0 9.010474
2037 2.0 4.7610507
2038 2.0 14.150325
2039 2.0 6.937943
2040 2.0 12.578027
2041 2.0 6.527235
2042 2.0 10.575479
2043 2.0 4.8524885
2044 2.0 3.4785502
2045 2.0 6.56133
2046 2.0 10.003476
2047 2.0 5.8806195
2048 2.0 8.427879
2049 2.0 8.310053
2050 2.0 5.795865
